T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
11708, -1998, -1998, -1997, 1489880, 512120, 2940
11728, -1998, -1998, -1997, 1408610, 46480, 411600
11748, -1998, -1998, -1997, 1289610, 55580, 564410
11768, -1998, -1998, -1997, 1045240, -138250, 1019480
11788, -1998, -1998, -1997, 913850, -15820, 1249710
11808, -1998, -1998, -1997, 548520, 37240, 1693650
11828, -1998, -1998, -1997, 110670, 364490, 1841840
11848, -1998, -1998, -1997, -394520, 720510, 1828680
11868, -1998, -1998, -1997, -832370, 1187830, 1509410
11888, -1998, -1998, -1997, -772310, 1545530, 910770
11908, -1998, -1998, -1997, -309190, 2067730, 8470
11928, -1998, -1998, -1997, -107030, 2225860, -234150
11948, -1998, -1998, -1997, 1169910, 1986810, -520870
11968, -1998, -1998, -1997, 1418200, 1593620, -314230
11988, -1998, -1998, -1997, 1788640, 779240, 170380
12008, -1998, -1998, -1997, 1566810, 621740, 660100
12028, -1998, -1998, -1997, 1249990, 318360, 1239770
12048, -1998, -1998, -1997, 787850, 461930, 1620150
12068, -1998, -1998, -1997, 229600, 620130, 1899380
12088, -1998, -1998, -1997, -382270, 979510, 1752450
12108, -1998, -1998, -1997, -791560, 1394750, 1300390
12128, -1998, -1998, -1997, -865690, 1751960, 703990
12148, -1998, -1998, -1997, -399350, 1858920, 105070
12168, -1998, -1998, -1997, 369040, 2063950, -541380
12188, -1998, -1998, -1997, 685160, 1812020, -459900
12208, -1998, -1998, -1997, 1523200, 1207080, -367780
12228, -1998, -1998, -1997, 1410570, 933380, -138320
12248, -1998, -1998, -1997, 1445990, 288120, 346080
12268, -1998, -1998, -1997, 1351630, 304500, 521570
12288, -1998, -1998, -1997, 1036420, 55790, 987560
12308, -1998, -1998, -1997, 872340, 144200, 1232140
12328, -1998, -1998, -1997, 448070, 166670, 1647240
12348, -1998, -1998, -1997, 84770, 435680, 1725080
12368, -1998, -1998, -1997, -488390, 730310, 1729420
12388, -1998, -1998, -1997, -802340, 1128190, 1382780
12408, -1998, -1998, -1997, -868000, 1460900, 900130
12428, -1998, -1998, -1997, -610330, 1861230, 237370
12448, -1998, -1998, -1997, -39200, 2018870, -299390
12468, -1998, -1998, -1997, 568540, 2006970, -571760
12488, -1998, -1998, -1997, 1236970, 1477280, -494830
12508, -1998, -1998, -1997, 1496390, 1028580, -299460
12528, -1998, -1998, -1997, 1504860, 491820, 97930
12548, -1998, -1998, -1997, 1460480, 237510, 418530
12568, -1998, -1998, -1997, 1230530, 81060, 797300
12588, -1998, -1998, -1997, 788830, 83790, 1507730
12608, -1998, -1998, -1997, 350280, 273840, 1782900
12628, -1998, -1998, -1997, -146300, 595980, 1833160
12648, -1998, -1998, -1997, -609770, 984410, 1612030
12668, -1998, -1998, -1997, -815990, 1347430, 1144780
12688, -1998, -1998, -1997, -524510, 1738660, 421750
12708, -1998, -1998, -1997, -367010, 2157400, -112350
12728, -1998, -1998, -1997, 473550, 1986950, -413350
12748, -1998, -1998, -1997, 1094240, 1811040, -583800
12768, -1998, -1998, -1997, 1491210, 1056580, -267750
12788, -1998, -1998, -1997, 1641360, 699790, 33810
12808, -1998, -1998, -1997, 1519980, 228620, 548380
12828, -1998, -1998, -1997, 1405390, 131250, 893760
12848, -1998, -1998, -1997, 1113490, 64890, 1380330
12868, -1998, -1998, -1997, 701890, 255080, 1720950
12888, -1998, -1998, -1997, 143640, 547470, 1947680
12908, -1998, -1998, -1997, -418950, 968450, 1808170
12928, -1998, -1998, -1997, -680190, 1348970, 1323770
12948, -1998, -1998, -1997, -498960, 1792210, 577430
12968, -1998, -1998, -1997, -282870, 2209410, -41440
12988, -1998, -1998, -1997, 454720, 2077460, -325290
13008, -1998, -1998, -1997, 1204490, 1831690, -484890
13028, -1998, -1998, -1997, 1499540, 1133020, -161700
13048, -1998, -1998, -1997, 1626590, 697970, 209860
13068, -1998, -1998, -1997, 1401190, 357560, 691040
13088, -1998, -1998, -1997, 1172780, 226170, 1095500
13108, -1998, -1998, -1997, 868840, 219450, 1507590
13128, -1998, -1998, -1997, 391370, 411390, 1775760
13148, -1998, -1998, -1997, -157080, 714140, 1840370
13168, -1998, -1998, -1997, -609770, 1109220, 1543990
13188, -1998, -1998, -1997, -821590, 1475320, 1028020
13208, -1998, -1998, -1997, -602910, 1686090, 461440
13228, -1998, -1998, -1997, -5600, 2053380, -280700
13248, -1998, -1998, -1997, 320250, 1983310, -431340
13268, -1998, -1998, -1997, 1222830, 1521450, -531790
13288, -1998, -1998, -1997, 1336650, 1118040, -358540
13308, -1998, -1998, -1997, 1503600, 466970, -8400
13328, -1998, -1998, -1997, 1429330, 257740, 228830
13348, -1998, -1998, -1997, 1281840, -54460, 584780
13368, -1998, -1998, -1997, 1223040, -147490, 847280
13388, -1998, -1998, -1997, 1059310, -170450, 1205050
13408, -1998, -1998, -1997, 809550, -42980, 1541680
13428, -1998, -1998, -1997, 399140, 225540, 1817830
13448, -1998, -1998, -1997, -86310, 611730, 1860950
13468, -1998, -1998, -1997, -435260, 1003660, 1592710
13488, -1998, -1998, -1997, -566440, 1640380, 901460
13508, -1998, -1998, -1997, -672910, 1923810, 469350
13528, -1998, -1998, -1997, 29820, 2163210, -139650
13548, -1998, -1998, -1997, 615720, 2089290, -480970
13568, -1998, -1998, -1997, 1317820, 1492120, -393050
13588, -1998, -1998, -1997, 1577730, 1055810, -120750
13608, -1998, -1998, -1997, 1526700, 533680, 359800
13628, -1998, -1998, -1997, 1354850, 303170, 833910
13648, -1998, -1998, -1997, 1167040, 213360, 1193780
13668, -1998, -1998, -1997, 700490, 315420, 1529850
13688, -1998, -1998, -1997, 308980, 507430, 1630860
13708, -1998, -1998, -1997, -162330, 799120, 1521170
13728, -1998, -1998, -1997, -388640, 1045380, 1215550
13748, -1998, -1998, -1997, -418040, 1340430, 752150
13768, -1998, -1998, -1997, -303170, 1597260, 301070
13788, -1998, -1998, -1997, -35420, 1628130, 54670
13808, -1998, -1998, -1997, 437500, 1513680, -160020
13828, -1998, -1998, -1997, 832580, 1348410, -297430
13848, -1971, -1998, -1997, 991550, 1056370, -203000
13868, -1653, -1998, -1770, 1165360, 677250, -46060
13888, -1998, -1998, -1997, 1228150, 385980, 91560
13908, -1998, -1998, -1997, 1182160, 109480, 299600
13928, -1998, -1998, -1997, 1156470, -134400, 531020
13948, -1998, -1998, -1997, 1080240, -205940, 711830
13968, -1998, -1998, -1997, 869540, -253330, 1022070
13988, -1998, -1998, -1997, 786940, -204610, 1220450
14008, -1998, -1998, -1997, 484610, -116550, 1513470
14028, -1998, -1998, -1997, 223300, 86940, 1660610
14048, -1998, -1998, -1997, -188860, 351540, 1729980
14068, -1998, -1998, -1997, -480690, 714070, 1513540
14088, -1998, -1998, -1997, -630210, 1107680, 1119370
14108, -1998, -1998, -1997, -756070, 1591450, 621390
14128, -1998, -1998, -1997, -560140, 1810970, 232120
14148, -1998, -1998, -1997, -10640, 2016700, -291620
14168, -1998, -1998, -1997, 561890, 1810760, -509250
14188, -1998, -1998, -1997, 1169490, 1418900, -498190
14208, -1998, -1998, -1997, 1410080, 947590, -267260
14228, -1998, -1998, -1997, 1536850, 452270, 135730
14248, -1998, -1998, -1997, 1598520, 155960, 462630
14268, -1998, -1998, -1997, 1431920, -15750, 864150
14288, -1998, -1998, -1997, 1241380, -58520, 1281910
14308, -1998, -1998, -1997, 831250, 127400, 1670410
14328, -1998, -1998, -1997, 364000, 466900, 1857310
14348, -1998, -1998, -1997, -522410, 1525720, 1206100
14368, -1998, -1998, -1997, -617610, 1774780, 806610
14388, -1998, -1998, -1997, -124740, 2089010, 124390
14408, -1998, -1998, -1997, 376110, 2079910, -242270
14428, -1998, -1998, -1997, 1082480, 1654730, -221060
14448, -1998, -1998, -1997, 1409590, 1244670, -4410
14468, -1952, -1998, -1997, 1403780, 889420, 358260
14488, -1998, -1998, -1997, 1220170, 585830, 842520
14508, -1998, -1998, -1997, 1011850, 565880, 1084790
14528, -1998, -1998, -1997, 637420, 625170, 1344140
14548, -1998, -1998, -1997, 196490, 768880, 1480710
14568, -1998, -1998, -1997, -227290, 1025710, 1341480
14588, -1998, -1998, -1997, -533610, 1288420, 1031240
14608, -1998, -1998, -1997, -554960, 1566950, 520730
14628, -1998, -1998, -1997, -373030, 1696170, 74970
14648, -1998, -1998, -1997, 113330, 1675730, -300230
14668, -1998, -1998, -1997, 574420, 1477140, -504980
14688, -1998, -1998, -1997, 971810, 1118110, -540120
14708, -1998, -1998, -1997, 1151360, 747320, -473690
14728, -1998, -1998, -1997, 1202880, 353080, -357700
14748, -1998, -1998, -1997, 1206450, 48300, -311640
14768, -1998, -1998, -1997, 1152200, -218190, -281190
14788, -1998, -1998, -1997, 1159410, -415310, -317940
14808, -1998, -1998, -1997, 1140510, -544320, -385630
14828, -1998, -1998, -1997, 1148000, -633150, -476140
14848, -1998, -1998, -1997, 1192310, -638260, -653240
14868, -1998, -1998, -1997, 1203300, -633360, -828240
14888, -1998, -1998, -1997, 1190210, -546840, -1028300
14908, -1998, -1998, -1997, 1118460, -389550, -1145690
14928, -1998, -1998, -1997, 973840, -234430, -1121050
14948, -1998, -1998, -1997, 908600, -181370, -903770
14968, -1998, -1998, -1997, 1112160, 161840, -978670
14988, -1998, -1998, -1997, 1163260, 187460, -651210
15008, -1998, -1998, -1997, 1392370, 389060, -494550
15028, -1998, -1998, -1997, 1442770, 313600, -9100
15048, -1998, -1998, -1997, 1574160, 424340, 393820
15068, -1998, -1998, -1997, 1365560, 522480, 1109080
15088, -1998, -1998, -1997, 1077790, 861350, 1769880
15108, -1998, -1998, -1997, 303450, 1512350, 2212840
15128, -1998, -1998, -1997, -278250, 2181270, 1725710
15148, -1998, -1998, -1997, 82600, 2293480, 613970
15168, -1998, -1998, -1997, 1442770, 2293480, 61530
15188, -1998, -1998, -1997, 2218160, 2217250, 930720
15208, -1998, -1998, -1997, 1683290, 2029860, 2007250
15228, -1998, -1998, -1997, 508690, 2233770, 2249170
15248, -1998, -1998, -1997, 167860, 2293480, 1470000
15268, -1998, -1998, -1997, 741860, 2293480, 402010
15288, -1998, -1998, -1997, 1637300, 2251550, 352240
15308, -1998, -1998, -1997, 2047640, 1828820, 932400
15328, -1998, -1998, -1997, 1477000, 1497230, 1584940
15348, -1998, -1998, -1997, 552440, 1408120, 2097060
15368, -1998, -1998, -1997, -59150, 1844150, 1647800
15388, -1998, -1998, -1997, -514500, 2252950, 864150
15408, -1998, -1998, -1997, -24780, 2287530, -12110
15428, -1998, -1998, -1997, 732690, 2162370, -559790
15448, -1998, -1998, -1997, 1406230, 1529360, -612990
15468, -1998, -1998, -1997, 1477490, 762370, -345030
15488, -1998, -1998, -1997, 1410780, 61320, -75460
15508, -1998, -1998, -1997, 1295560, -290430, -27720
15528, -1998, -1998, -1997, 1181460, -546980, -88200
15548, -1998, -1998, -1997, 1065120, -674660, -275870
15568, -1998, -1998, -1997, 983150, -808850, -471590
15588, -1998, -1998, -1997, 864080, -820050, -759640
15608, -1998, -1998, -1997, 714630, -787570, -1016400
15628, -1998, -1998, -1997, 574070, -628460, -1284010
15648, -1998, -1998, -1997, 387940, -481670, -1349670
15668, -1998, -1998, -1997, 256130, -88970, -1586130
15688, -1998, -1998, -1997, 86870, 95060, -1482040
15708, -1998, -1998, -1997, 89390, 447650, -1469510
15728, -1998, -1998, -1997, 152390, 574140, -1220590
15748, -1998, -1998, -1997, 449400, 708820, -1033270
15768, -1998, -1998, -1997, 786660, 810040, -855260
15788, -1998, -1998, -1997, 1158150, 792680, -558320
15808, -1998, -1998, -1997, 1424430, 792470, -243950
15828, -1998, -1998, -1997, 1529920, 676200, 284620
15848, -1998, -1998, -1997, 1524880, 673820, 841960
15868, -1998, -1998, -1997, 1163540, 861210, 1476020
15888, -1998, -1998, -1997, 620760, 1262870, 1929690
15908, -1998, -1998, -1997, -10150, 1941450, 1793120
15928, -1998, -1998, -1997, -4480, 2274160, 1003030
15948, -1998, -1998, -1997, 654500, 2293480, 186970
15968, -1998, -1998, -1997, 1880340, 2274930, 225470
15988, -1998, -1998, -1997, 2171470, 1951460, 1054270
16008, -1998, -1998, -1997, 1383480, 1631000, 2066190
16028, -1998, -1998, -1997, 439530, 2061010, 2132200
16048, -1998, -1998, -1997, -66850, 2290260, 1308090
16068, -1998, -1998, -1997, 520310, 2293480, 321090
16088, -1998, -1998, -1997, 1358980, 1725430, 511280
16108, -1998, -1998, -1997, 1755250, 1235990, 1028230
16128, -1998, -1998, -1997, 1054410, 943250, 1671810
16148, -1998, -1998, -1997, 499940, 1026690, 1807960
16168, -1998, -1998, -1997, -252280, 1376550, 1534260
16188, -1998, -1998, -1997, -484960, 1650600, 996030
16208, -1998, -1998, -1997, -495250, 2069200, 229530
16228, -1998, -1998, -1997, -75600, 2053170, -333340
16248, -1998, -1998, -1997, 595210, 1875020, -776090
16268, -1998, -1998, -1997, 1054550, 1232350, -794990
16288, -1998, -1998, -1997, 1240190, 654640, -773780
16308, -1998, -1998, -1997, 1210440, 49560, -686000
16328, -1998, -1998, -1997, 1111320, -242690, -828170
16348, -1998, -1998, -1997, 909020, -475300, -1012970
16368, -1998, -1998, -1997, 664090, -540190, -1299900
16388, -1998, -1998, -1997, 310100, -477890, -1522290
16408, -1998, -1998, -1997, -44940, -368550, -1622810
16428, -1998, -1998, -1997, -389620, -133280, -1569190
16448, -1998, -1998, -1997, -550340, 89670, -1368780
16468, -1998, -1998, -1997, -626710, 515550, -1252580
16488, -1998, -1998, -1997, -533470, 852810, -1082340
16508, -1998, -1998, -1997, -181650, 1268750, -1091440
16528, -1998, -1998, -1997, 347760, 1406160, -998270
16548, -1998, -1998, -1997, 972860, 1356390, -840560
16568, -1998, -1998, -1997, 1441230, 1063230, -476280
16588, -1998, -1998, -1997, 1705830, 787640, 5320
16608, -1998, -1998, -1997, 1667750, 574980, 604870
16628, -1998, -1998, -1997, 1454110, 581770, 1184470
16648, -1998, -1998, -1997, 912030, 823830, 1742230
16668, -1998, -1998, -1997, 322490, 1242430, 1935290
16688, -1998, -1998, -1997, -230020, 1885660, 1552390
16708, -1998, -1998, -1997, -164080, 2254070, 792610
16728, -1998, -1998, -1997, 597590, 2293480, 14770
16748, -1998, -1998, -1997, 1598520, 2227820, -11620
16768, -1998, -1998, -1997, 2190370, 1735230, 639590
16788, -1998, -1998, -1997, 1691620, 1284780, 1598660
16808, -1998, -1998, -1997, 849520, 1414910, 2150400
16828, -1998, -1998, -1997, -50120, 1901200, 1888950
16848, -1998, -1998, -1997, -257460, 2247700, 1015700
16868, -1998, -1998, -1997, 161210, 2293480, 171430
16888, -1998, -1998, -1997, 995540, 2213960, -223510
16908, -1998, -1998, -1997, 1569190, 1631700, -101430
16928, -1998, -1998, -1997, 1694770, 929110, 249130
16948, -1998, -1998, -1997, 1493520, 415450, 710290
16968, -1998, -1998, -1997, 1203790, 195160, 1026340
16988, -1998, -1998, -1997, 779030, 213150, 1279530
17008, -1998, -1998, -1997, 339150, 221760, 1534260
17028, -1998, -1998, -1997, 42350, 352030, 1540140
17048, -1998, -1998, -1997, -413210, 521500, 1491000
17068, -1998, -1998, -1997, -633780, 764400, 1214850
17088, -1998, -1998, -1997, -848680, 958720, 953960
17108, -1998, -1998, -1997, -766220, 1166760, 571690
17128, -1998, -1998, -1997, -656880, 1256570, 258650
17148, -1998, -1998, -1997, -316680, 1347360, -116900
17168, -1998, -1998, -1997, -70210, 1365070, -347130
17188, -1998, -1998, -1997, 314930, 1275960, -556150
17208, -1998, -1998, -1997, 531090, 1125250, -635110
17228, -1998, -1998, -1997, 766430, 822080, -640920
17248, -1998, -1998, -1997, 921690, 574350, -642880
17268, -1998, -1998, -1997, 951300, 286230, -573090
17288, -1998, -1998, -1997, 1021930, 91350, -559650
17308, -1998, -1998, -1997, 1024170, -106190, -494270
17328, -1998, -1998, -1997, 1103550, -250880, -529760
17348, -1998, -1998, -1997, 1162280, -334320, -649600
17368, -1998, -1998, -1997, 1167390, -394590, -739200
17388, -1998, -1998, -1997, 1141350, -382060, -817670
17408, -1998, -1998, -1997, 1099140, -313740, -849520
17428, -1998, -1998, -1997, 1038730, -257880, -791560
17448, -1998, -1998, -1997, 1080030, -191240, -745150
17468, -1998, -1998, -1997, 1137850, -66080, -716870
17488, -1998, -1998, -1997, 1212680, -13370, -596540
17508, -1998, -1998, -1997, 1287580, 47320, -458010
17528, -1998, -1998, -1997, 1330070, 42420, -220290
17548, -1998, -1998, -1997, 1389010, 72100, 41930
17568, -1998, -1998, -1997, 1365140, 97370, 439180
17588, -1998, -1998, -1997, 1281140, 188650, 954940
17608, -1998, -1998, -1997, 1137570, 439460, 1534050
17628, -1998, -1998, -1997, 535150, 947520, 2098250
17648, -1998, -1998, -1997, -141680, 1737260, 2043790
17668, -1998, -1998, -1997, -419160, 2273250, 1271200
17688, -1998, -1998, -1997, 438410, 2293480, 286790
17708, -1998, -1998, -1997, 1699320, 2290750, 150500
17728, -1998, -1998, -1997, 2219280, 2038120, 1111040
17748, -1998, -1998, -1997, 1600480, 1907010, 2038890
17768, -1998, -1998, -1997, 397320, 2120860, 2234820
17788, -1998, -1998, -1997, 49980, 2288230, 1374310
17808, -1998, -1998, -1997, 421050, 2293480, 289590
17828, -1998, -1998, -1997, 1516830, 2255330, 107100
17848, -1998, -1998, -1997, 1777020, 1176420, 1410360
17868, -1998, -1998, -1997, 1000300, 1051120, 2120930
17888, -1998, -1998, -1997, 72100, 1430870, 2068010
17908, -1998, -1998, -1997, -546980, 1844500, 1423870
17928, -1998, -1998, -1997, -474110, 2171680, 549710
17948, -1998, -1998, -1997, 46620, 2247210, -156730
17968, -1998, -1998, -1997, 777840, 1926820, -490140
17988, -1998, -1998, -1997, 1263780, 1375010, -520170
18008, -1998, -1998, -1997, 1439340, 719110, -338520
18028, -1998, -1998, -1997, 1425690, 212660, -193550
18048, -1998, -1998, -1997, 1309350, -174930, -74060
18068, -1998, -1998, -1997, 1204700, -390390, -96250
18088, -1998, -1998, -1997, 1051190, -575610, -70770
18108, -1998, -1998, -1997, 1122170, -685230, -185920
18128, -1998, -1998, -1997, 1169700, -793450, -352100
18148, -1998, -1998, -1997, 1179710, -828660, -582890
18168, -1998, -1998, -1997, 1089060, -781270, -803670
18188, -1998, -1998, -1997, 920570, -652120, -985320
18208, -1998, -1998, -1997, 696150, -492520, -1038030
18228, -1998, -1998, -1997, 580300, -299810, -1053080
18248, -1998, -1998, -1997, 550900, -75250, -1055670
18268, -1998, -1998, -1997, 561820, 123340, -1003730
18288, -1998, -1998, -1997, 671160, 244020, -895090
18308, -1742, -1998, -1997, 818230, 318150, -763350
18328, -1156, -1998, -1517, 912730, 331870, -542430
18348, -699, -1176, -1056, 1025150, 315280, -314510
18368, -409, -555, -782, 1153460, 278670, -104020
18388, -208, -385, -618, 1290030, 204820, 109200
18408, -654, -1136, -751, 1305080, 182770, 386750
18428, -1998, -1998, -1997, 759360, 520030, 725900
18448, -802, -1891, -1680, 131600, 761320, 1025990
18468, -1998, -1936, -1806, 791280, 394660, 1377180
18488, -1998, -1998, -1997, 220360, 1314250, 1325800
18508, -1588, -1553, -1997, -84140, 1536850, 936040
18528, -1998, -1375, -1808, 302610, 1658650, 798280
18548, -1797, -1100, -1724, 357350, 1975190, 819490
18568, -1749, -653, -1837, 578410, 1811040, 691950
18588, -1831, -533, -1577, 938560, 1788570, 689080
18608, -1770, -490, -1545, 1057350, 1804740, 807240
18628, -1998, -1031, -1825, 925050, 1777930, 941220
18648, -1998, -1998, -1997, 743190, 1811320, 1072050
18668, -1998, -1998, -1997, 629440, 1803480, 1113000
18688, -1998, -1829, -1997, 559020, 1841140, 1019620
18708, -1998, -1541, -1997, 574700, 1905050, 763630
18728, -1659, -713, -1488, 922670, 1820980, 460460
18748, -1194, -291, -949, 1331260, 1564150, 396690
18768, -836, 49, -521, 1376550, 1300530, 584850
18788, -1009, -87, -366, 1169840, 1056160, 903350
18808, -1776, -1366, -1079, 793030, 890610, 1249220
18828, -1998, -1998, -1822, 278530, 833490, 1449140
18848, -1091, -1228, -754, -102830, 1002400, 1155700
18868, -1675, -1998, -1309, -57680, 961380, 742420
18888, -1998, -1998, -1850, -346360, 966840, 649670
18908, -1639, -1998, -1429, -703920, 1227800, 141470
18928, -1998, -1998, -1997, -430990, 1051540, -288820
18948, -1998, -1998, -1997, -451360, 975730, -343980
18968, -1998, -1998, -1997, -296520, 943040, -700980
18988, -1998, -1998, -1997, -91980, 805560, -898450
19008, -1998, -1998, -1997, -197470, 730870, -993300
19028, -1998, -1998, -1997, -79730, 577500, -1154930
19048, -1998, -1998, -1997, -176260, 510230, -1237460
19068, -1998, -1998, -1997, -233030, 384300, -1277500
19088, -1998, -1998, -1997, -359520, 307860, -1224090
19108, -1998, -1998, -1997, -458220, 308910, -1213030
19128, -1998, -1998, -1997, -543620, 363860, -1143730
19148, -1998, -1998, -1997, -639520, 478380, -1073730
19168, -1998, -1998, -1997, -672070, 592200, -990150
19188, -1998, -1998, -1997, -633990, 699230, -934080
19208, -1998, -1998, -1997, -535850, 823480, -919100
19228, -1998, -1998, -1997, -321160, 953190, -959490
19248, -1998, -1998, -1997, -55930, 1042930, -981190
19268, -1998, -1998, -1997, 336910, 1116220, -1072330
19288, -1998, -1998, -1997, 681870, 1057210, -1100120
19308, -1998, -1998, -1997, 1067220, 893970, -1073590
19328, -1998, -1998, -1997, 1276030, 652050, -859810
19348, -1998, -1998, -1997, 1354780, 419650, -532140
19368, -1998, -1998, -1997, 1452360, 219240, -206640
19388, -1998, -1998, -1997, 1429330, 108570, 139930
19408, -1998, -1998, -1997, 1449350, 100030, 448210
19428, -1998, -1998, -1997, 1269940, 154490, 874370
19448, -1998, -1998, -1997, 1083600, 316890, 1270920
19468, -1998, -1998, -1997, 635250, 630000, 1661310
19488, -1998, -1998, -1997, 136920, 1071350, 1804460
19508, -1998, -1998, -1997, -353850, 1698830, 1522920
19528, -1998, -1998, -1997, -361970, 2188970, 814870
19548, -1998, -1998, -1997, 251790, 2293480, -9730
19568, -1998, -1998, -1997, 1414700, 2269750, -273490
19588, -1998, -1998, -1997, 2144450, 1213800, 1253420
19608, -1998, -1998, -1997, 1201480, 1249780, 2038750
19628, -1998, -1998, -1997, 215670, 1738660, 2080960
19648, -1998, -1998, -1997, -255290, 2177490, 1334830
19668, -1998, -1998, -1997, -7210, 2293480, 399140
19688, -1998, -1998, -1997, 790930, 2283960, -194740
19708, -1998, -1998, -1997, 1560300, 1921290, -139860
19728, -1998, -1998, -1997, 1849400, 1186080, 257950
19748, -1998, -1998, -1997, 1602300, 628740, 844620
19768, -1998, -1998, -1997, 1266790, 379540, 1305220
19788, -1998, -1998, -1997, 715680, 385840, 1660680
19808, -1998, -1998, -1997, 167300, 547680, 1803760
19828, -1998, -1998, -1997, -431480, 809760, 1697920
19848, -1998, -1998, -1997, -786170, 1174250, 1296120
19868, -1998, -1998, -1997, -899220, 1534190, 752360
19888, -1998, -1998, -1997, -651420, 1764980, 160440
19908, -1998, -1998, -1997, -189350, 1876070, -383880
19928, -1998, -1998, -1997, 345940, 1682030, -646310
19948, -1998, -1998, -1997, 852460, 1344560, -758310
19968, -1998, -1998, -1997, 1113000, 887950, -729190
19988, -1998, -1998, -1997, 1231580, 458150, -654080
20008, -1998, -1998, -1997, 1266090, 114310, -608090
20028, -1998, -1998, -1997, 1217370, -148260, -603820
20048, -1998, -1998, -1997, 1180620, -344260, -696710
20068, -1998, -1998, -1997, 1124270, -471170, -836220
20088, -1998, -1998, -1997, 1057980, -498610, -1024310
20108, -1998, -1998, -1997, 976990, -435330, -1183560
20128, -1998, -1998, -1997, 868910, -300930, -1252370
20148, -1998, -1998, -1997, 786940, -133910, -1238650
20168, -1998, -1998, -1997, 767760, -6860, -1159970
20188, -1998, -1998, -1997, 801640, 158830, -1094520
20208, -1998, -1998, -1997, 914200, 293300, -992390
20228, -1998, -1998, -1997, 1114120, 409990, -855470
20248, -1998, -1998, -1997, 1346310, 460600, -608510
20268, -1998, -1998, -1997, 1543360, 463820, -225960
20288, -1998, -1998, -1997, 1626800, 429730, 314440
20308, -1998, -1998, -1997, 1578640, 450870, 986300
20328, -1998, -1998, -1997, 1231510, 696500, 1733200
20348, -1998, -1998, -1997, 495530, 1285900, 2234750
20368, -1998, -1998, -1997, -230230, 2104550, 1915060
20388, -1998, -1998, -1997, -87570, 2293480, 842870
20408, -1998, -1998, -1997, 1091860, 2293480, 174720
20428, -1998, -1998, -1997, 2183230, 2272620, 605220
20448, -1998, -1998, -1997, 1884960, 1960490, 1759730
20468, -1998, -1998, -1997, 875420, 2033080, 2278220
20488, -1998, -1998, -1997, 110180, 2278640, 1858010
20508, -1998, -1998, -1997, 265650, 2293480, 714350
20528, -1998, -1998, -1997, 1197350, 2292150, 147840
20548, -1998, -1998, -1997, 2019220, 2066050, 469840
